0.5052083,0.25520834,0.546875,0.25520834,0.49131945,0.2690972,0.421875,0.296875,0.421875,0.25520834,0.5885417,0.25520834,0.6302083,0.25520834,0.46354166,0.21354167,0.46354166,0.46354166,0.421875,0.6302083,0.38020834,0.7552083,0.546875,0.46354166,0.5885417,0.6302083,0.6302083,0.7552083,1
0.5052083,0.25520834,0.5190972,0.2690972,0.47743055,0.2690972,0.421875,0.3107639,0.4079861,0.25520834,0.5885417,0.2690972,0.6302083,0.25520834,0.47743055,0.22743055,0.47743055,0.46354166,0.421875,0.6302083,0.38020834,0.7413194,0.546875,0.46354166,0.5885417,0.6302083,0.6302083,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.33854166,0.33854166,0.25520834,0.296875,0.5885417,0.33854166,0.7135417,0.33854166,0.796875,0.296875,0.46354166,0.5052083,0.421875,0.6302083,0.38020834,0.7552083,0.546875,0.5052083,0.5885417,0.6302083,0.5885417,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.33854166,0.33854166,0.25520834,0.296875,0.5885417,0.33854166,0.7135417,0.33854166,0.796875,0.296875,0.46354166,0.5052083,0.421875,0.6302083,0.38020834,0.7552083,0.546875,0.5052083,0.5885417,0.6302083,0.5885417,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.296875,0.33854166,0.21354167,0.296875,0.5885417,0.33854166,0.671875,0.33854166,0.7552083,0.296875,0.46354166,0.5052083,0.421875,0.6302083,0.38020834,0.7552083,0.546875,0.5052083,0.5885417,0.6302083,0.5885417,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.296875,0.33854166,0.21354167,0.296875,0.5885417,0.33854166,0.671875,0.33854166,0.7552083,0.296875,0.46354166,0.5052083,0.421875,0.6302083,0.38020834,0.7552083,0.546875,0.5052083,0.5885417,0.6302083,0.5885417,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.296875,0.38020834,0.21354167,0.38020834,0.5885417,0.35243055,0.671875,0.35243055,0.7552083,0.33854166,0.46354166,0.5052083,0.38020834,0.6302083,0.33854166,0.7135417,0.546875,0.5052083,0.5885417,0.6302083,0.671875,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.296875,0.38020834,0.21354167,0.38020834,0.5885417,0.33854166,0.671875,0.33854166,0.7552083,0.33854166,0.46354166,0.5052083,0.38020834,0.6302083,0.33854166,0.7135417,0.546875,0.5052083,0.5885417,0.6302083,0.671875,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.296875,0.38020834,0.21354167,0.38020834,0.5885417,0.35243055,0.671875,0.33854166,0.7552083,0.33854166,0.46354166,0.5052083,0.38020834,0.6302083,0.33854166,0.7274306,0.546875,0.5052083,0.5885417,0.6302083,0.671875,0.7552083,1
0.5052083,0.25520834,0.5052083,0.33854166,0.421875,0.33854166,0.33854166,0.296875,0.296875,0.25520834,0.5885417,0.33854166,0.6302083,0.296875,0.671875,0.25520834,0.46354166,0.5052083,0.38020834,0.6302083,0.33854166,0.7135417,0.546875,0.5052083,0.5885417,0.6302083,0.671875,0.7552083,1
